"month","item","definition","uni_lemma","learned","value","value2"
16,120,"jelly","jelly",0,4,4.64439089914137
16,121,"juice","juice",0,2,6.98656645940643
16,122,"lollipop","lollipop",0,0,3.8286413964891
16,123,"meat","meat",0,7,5.75574221358691
16,125,"milk","milk",0,10,7.21964204013074
16,126,"muffin","muffin",0,0,3.04452243772342
16,127,"noodles","pasta",0,0,3.97029191355212
16,128,"nuts","nuts",0,1,4.00733318523247
16,131,"peas","peas",0,3,4.45434729625351
16,133,"pickle","pickle",0,0,3.73766961828337
16,134,"pizza","pizza",0,1,3.73766961828337
16,135,"popcorn","popcorn",0,1,4.36944785246702
16,138,"potato","potato",0,2,5.04342511691925
16,140,"pudding","pudding",0,1,4.14313472639153
16,141,"pumpkin","pumpkin",0,0,4.60517018598809
16,142,"raisin","raisin",0,1,2.94443897916644
16,143,"salt","salt",0,2,4.59511985013459
16,144,"sandwich","sandwich",0,5,5.64897423816121
16,145,"sauce","sauce",0,5,4.39444915467244
16,147,"soup","soup",0,9,5.4553211153577
16,148,"spaghetti","pasta",0,0,4.84418708645859
16,149,"strawberry","strawberry",0,2,4.07753744390572
16,150,"toast","toast",0,5,5.40267738187228
16,155,"yogurt","yogurt",0,0,4.35670882668959
16,156,"beads","beads",0,0,3.95124371858143
16,157,"belt","belt",0,1,4.33073334028633
16,159,"boots","boots",0,0,5.37527840768417
16,160,"button","button",0,2,5.80513496891649
16,161,"coat","coat",0,5,6.18208490671663
16,162,"diaper","diaper",0,0,5.08759633523238
16,164,"gloves","gloves",0,0,4.55387689160054
16,165,"hat","hat",0,4,6.87419849545329
16,166,"jacket","jacket",0,6,5.19295685089021
16,167,"jeans","jeans",0,3,3.29583686600433
16,168,"mittens","mittens",0,0,4.36944785246702
16,169,"necklace","necklace",0,0,3.85014760171006
16,170,"pajamas","pajamas",0,0,4.7361984483945
16,171,"pants","pants",0,7,5.99396142730657
16,173,"shirt","shirt",0,6,6.25958146406492
16,174,"shoe","shoe",1,4,5.84354441703136
16,175,"shorts","shorts",0,3,3.58351893845611
16,179,"sock","sock",0,1,4.39444915467244
16,180,"sweater","sweater",0,4,4.83628190695148
16,183,"zipper","zipper",0,2,4.18965474202643
16,184,"ankle","ankle",0,1,3.04452243772342
16,185,"arm","arm",0,5,5.59098698051086
16,188,"cheek","cheek",0,1,3.78418963391826
16,189,"chin","chin",0,0,4.24849524204936
16,190,"ear","ear",0,3,5.41610040220442
16,191,"eye","eye",0,5,5.69035945432406
16,192,"face","face",0,6,6.52649485957079
16,193,"finger","finger",0,4,6.22059017009974
16,194,"foot","foot",0,9,6.30444880242198
16,195,"hair","hair",0,6,7.17395831975679
16,196,"hand","hand",0,4,7.16317239084664
16,197,"head","head",0,12,7.15617663748062
16,198,"knee","knee",0,2,5.14749447681345
16,199,"leg","leg",0,6,5.62040086571715
16,200,"lips","lips",0,1,3.73766961828337
16,201,"mouth","mouth",0,8,6.98564181763921
16,202,"nose","nose",0,6,6.7990558620588
16,205,"shoulder","shoulder",0,1,4.45434729625351
16,206,"toe","toe",0,3,4.61512051684126
16,207,"tongue","tongue",0,3,5.33753807970132
16,208,"tooth","tooth",0,0,4.4188406077966
16,209,"tummy","tummy",0,0,5.15329159449778
16,211,"basket","basket",0,0,5.27299955856375
16,212,"blanket","blanket",0,2,4.9416424226093
16,213,"bottle","bottle",0,3,5.95324333428778
16,214,"bowl","bowl",0,6,5.46383180502561
16,215,"box","box",0,7,7.20191631753163
16,216,"broom","broom",0,1,4.76217393479776
16,218,"bucket","bucket",0,1,4.77912349311153
16,219,"camera","camera",0,1,4.67282883446191
16,221,"clock","clock",0,0,5.52545293913178
16,223,"cup","cup",0,6,6.74641212857337
16,224,"dish","dish",0,4,4.51085950651685
16,225,"fork","fork",0,5,5.08140436498446
16,226,"garbage","garbage",0,2,5.19295685089021
16,227,"glass","glass",0,6,5.67675380226828
16,228,"glasses","glasses",0,1,5.17614973257383
16,229,"hammer","hammer",0,1,4.84418708645859
16,230,"jar","jar",0,5,4.07753744390572
16,231,"keys","keys",0,0,5.07517381523383
16,232,"knife","knife",0,5,4.9416424226093
16,233,"lamp","lamp",0,2,4.04305126783455
16,234,"light","light",0,5,6.34388043412633
16,235,"medicine","medicine",0,1,4.85203026391962
16,236,"money","money",0,6,6.4425401664682
16,237,"mop","mop",0,2,2.70805020110221
16,238,"nail","nails",0,0,3.95124371858143
16,239,"napkin","napkin",0,0,4.84418708645859
16,240,"paper","paper",0,10,6.97073007814353
16,241,"penny","penny",0,0,4.85981240436167
16,242,"picture","picture",0,1,6.78105762593618
16,243,"pillow","pillow",0,2,4.78749174278205
16,244,"plant","plant",0,2,4.77068462446567
16,245,"plate","plate",0,3,5.85220247977447
16,246,"purse","purse",0,0,4.30406509320417
16,247,"radio","radio",0,2,4.97673374242057
16,248,"scissors","scissors",0,0,5.25749537202778
16,249,"soap","soap",0,4,4.77912349311153
16,250,"spoon","spoon",0,8,5.9427993751267
16,251,"tape","tape",0,2,7.10824413973154
16,252,"telephone","telephone",0,0,5.6937321388027
16,254,"toothbrush","toothbrush",0,0,2.94443897916644
16,255,"towel","towel",0,1,4.92725368515721
16,256,"trash","trash",0,2,4.34380542185368
16,258,"vacuum","vacuum",0,1,4.00733318523247
16,262,"bathroom","bathroom",0,5,5.82894561761021
16,263,"bathtub","bathtub",0,1,4.88280192258637
16,264,"bed","bed",0,8,7.4770384723197
16,265,"bedroom","bedroom",0,3,5.4971682252932
16,267,"chair","chair",0,4,7.1770187659099
16,268,"closet","closet",0,3,4.7361984483945
16,269,"couch","couch",0,1,4.94875989037817
16,270,"crib","crib",0,0,4.06044301054642
16,271,"door","door",0,7,7.20711885620776
16,272,"drawer","drawer",0,1,4.71849887129509
16,273,"dryer","dryer",0,1,3.17805383034795
16,274,"garage","garage",0,0,5.15905529921453
16,276,"kitchen","kitchen",0,2,6.17378610390194
16,278,"oven","oven",0,3,4.77912349311153
16,281,"potty","potty",0,0,5.11198778835654
16,283,"refrigerator","refrigerator",0,0,5.11799381241676
16,284,"room","room",0,6,7.30653139893951
16,285,"shower","shower",0,5,4.44265125649032
16,286,"sink","sink",0,3,5.04985600724954
16,288,"stairs","stairs",0,0,5.42934562895444
16,289,"stove","stove",0,4,4.77068462446567
16,290,"table","table",0,6,7.24921505711439
16,292,"window","window",0,3,6.24997524225948
16,294,"backyard","yard",0,1,3.29583686600433
16,295,"cloud","cloud",0,2,3.17805383034795
16,296,"flag","flag",0,0,3.85014760171006
16,297,"flower","flower",0,5,5.21493575760899
16,298,"garden","garden",0,4,5.33753807970132
16,299,"grass","grass",0,3,5.41164605185504
16,300,"hose","hose",0,3,4.00733318523247
16,301,"ladder","ladder",0,1,4.96284463025991
16,303,"moon","moon",0,3,5.11799381241676
16,304,"pool","pool",0,0,5.00394630594546
16,305,"rain","rain",0,7,5.21493575760899
16,307,"roof","roof",0,1,5.09375020080676
16,308,"sandbox","sandbox",0,0,2.94443897916644
16,309,"shovel","shovel",0,0,4.35670882668959
16,310,"sidewalk","sidewalk",0,0,3.58351893845611
16,311,"sky","sky",0,6,5.14749447681345
16,313,"snow","snow",0,6,6.04263283368238
16,316,"star","star",0,4,5.16478597392351
16,317,"stick","stick",0,4,6.20050917404269
16,319,"street","street",0,3,6.11146733950268
16,320,"sun","sun",0,10,5.59471137960184
16,322,"tree","tree",0,13,6.76849321164863
16,324,"wind","wind",0,0,5.54907608489522
17,13,"alligator","alligator",0,0,4.74493212836325
17,14,"animal","animal",0,29,5.64897423816121
17,15,"ant","ant",0,1,3.52636052461616
17,16,"bear","bear",0,3,6.25766758788264
17,17,"bee","bee",0,1,4.69134788222914
17,18,"bird","bird",0,11,6.59304453414244
17,19,"bug","bug",0,3,4.92725368515721
17,20,"bunny","bunny",0,1,6.37672694789863
17,21,"butterfly","butterfly",0,0,4.60517018598809
17,22,"cat","cat",0,10,6.93342302573071
17,24,"cow","cow",0,6,6.49677499018586
17,25,"deer","deer",0,1,4.27666611901606
17,27,"donkey","donkey",0,2,5.01727983681492
17,28,"duck","duck",1,1,6.4118182677099
17,29,"elephant","elephant",0,2,5.91889385427315
17,31,"frog","frog",0,0,5.59098698051086
17,32,"giraffe","giraffe",0,2,4.83628190695148
17,33,"goose","goose",0,1,4.31748811353631
17,35,"horse","horse",0,7,6.84374994900622
17,36,"kitty","kitty",0,0,6.08221891037645
17,37,"lamb","lamb",0,1,4.9416424226093
17,38,"lion","lion",0,3,6.00141487796115
17,39,"monkey","monkey",0,2,5.94017125272043
17,40,"moose","moose",0,0,2.30258509299405
17,41,"mouse","mouse",0,4,6.08677472691231
17,42,"owl","owl",0,0,4.40671924726425
17,43,"penguin","penguin",0,0,3.73766961828337
17,44,"pig","pig",0,2,6.00388706710654
17,45,"pony","pony",0,1,4.29045944114839
17,46,"puppy","puppy",0,2,4.82028156560504
17,47,"rooster","rooster",0,0,4.11087386417331
17,48,"sheep","sheep",0,1,5.25749537202778
17,49,"squirrel","squirrel",0,2,4.4188406077966
17,51,"tiger","tiger",0,3,6.9555926083963
17,52,"turkey","turkey",0,1,4.72738781871234
17,53,"turtle","turtle",0,0,5.49306144334055
17,54,"wolf","wolf",0,1,4.67282883446191
17,55,"zebra","zebra",0,0,4.7361984483945
17,56,"airplane","airplane",0,1,5.94542060860658
17,57,"bicycle","bicycle",0,3,4.55387689160054
17,58,"boat","boat",0,3,6.19440539110467
17,59,"bus","bus",0,3,6.20657592672493
17,60,"car","car",0,12,7.7445698093545
17,62,"helicopter","helicopter",0,1,4.47733681447821
17,63,"motorcycle","motorcycle",0,1,4.0943445622221
17,64,"sled","sled",0,0,4.02535169073515
17,65,"stroller","stroller",0,0,2.30258509299405
17,66,"tractor","tractor",0,0,5.78074351579233
17,67,"train","train",0,2,6.80682936039218
17,68,"tricycle","tricycle",0,1,3.78418963391826
17,69,"truck","truck",0,3,6.81234509417748
17,71,"balloon","balloon",0,0,5.7268477475872
17,72,"bat","bat",0,1,4.27666611901606
17,73,"block","block",0,1,5.605802066296
17,75,"bubbles","bubbles",0,0,5.07517381523383
17,76,"chalk","chalk",0,0,4.0943445622221
17,77,"crayon","crayon",0,1,4.87519732320115
17,78,"doll","doll",0,0,5.79605775076537
17,79,"game","game",0,3,6.85646198459459
17,80,"glue","glue",0,2,4.57471097850338
17,81,"pen","pen",0,4,5.91350300563827
17,82,"pencil","pencil",0,3,6.15697898558556
17,84,"present","present",0,2,5.38449506278909
17,85,"puzzle","puzzle",0,0,5.75257263882563
17,86,"story","story",0,0,7.0184017990692
17,88,"apple","apple",0,5,6.07073772800249
17,91,"beans","beans",0,1,5.06890420222023
17,92,"bread","bread",0,10,5.96870755998537
17,93,"butter","butter",0,11,6.06378520868761
17,94,"cake","cake",0,6,6.58479139238572
17,95,"candy","candy",0,5,5.52146091786225
17,96,"carrots","carrots",0,1,4.71849887129509
17,97,"cereal","cereal",0,4,5.18738580584075
17,98,"cheerios","cheerios",0,0,3.52636052461616
17,99,"cheese","cheese",0,6,6.20859002609663
17,101,"chocolate","chocolate",0,7,5.87773578177964
17,102,"coffee","coffee",0,2,6.3261494731551
17,103,"coke","coke",0,3,3.63758615972639
17,104,"cookie","cookie",0,4,5.96614673912369
17,105,"corn","corn",0,2,4.969813299576
17,106,"cracker","cracker",0,2,4.99043258677874
17,107,"donut","donut",0,0,1.09861228866811
17,109,"egg","egg",0,3,5.92692602597041
17,111,"food","food",0,37,6.41836493593621
17,115,"gum","gum",0,2,5.06259503302697
17,116,"hamburger","hamburger",0,2,4.29045944114839
17,117,"ice","ice",0,4,6.23244801655052
17,119,"jello","jello",0,1,3.85014760171006
17,120,"jelly","jelly",0,4,4.64439089914137
17,121,"juice","juice",0,2,6.98656645940643
17,122,"lollipop","lollipop",0,0,3.8286413964891
17,123,"meat","meat",0,7,5.75574221358691
17,125,"milk","milk",0,10,7.21964204013074
17,126,"muffin","muffin",0,0,3.04452243772342
17,127,"noodles","pasta",0,0,3.97029191355212
17,128,"nuts","nuts",0,1,4.00733318523247
17,131,"peas","peas",0,3,4.45434729625351
17,133,"pickle","pickle",0,0,3.73766961828337
17,134,"pizza","pizza",0,1,3.73766961828337
17,135,"popcorn","popcorn",0,1,4.36944785246702
17,138,"potato","potato",0,2,5.04342511691925
17,140,"pudding","pudding",0,1,4.14313472639153
17,141,"pumpkin","pumpkin",0,0,4.60517018598809
17,142,"raisin","raisin",0,1,2.94443897916644
17,143,"salt","salt",0,2,4.59511985013459
17,144,"sandwich","sandwich",0,5,5.64897423816121
17,145,"sauce","sauce",0,5,4.39444915467244
17,147,"soup","soup",0,9,5.4553211153577
17,148,"spaghetti","pasta",0,0,4.84418708645859
17,149,"strawberry","strawberry",0,2,4.07753744390572
17,150,"toast","toast",0,5,5.40267738187228
17,155,"yogurt","yogurt",0,0,4.35670882668959
17,156,"beads","beads",0,0,3.95124371858143
17,157,"belt","belt",0,1,4.33073334028633
17,159,"boots","boots",0,0,5.37527840768417
17,160,"button","button",0,2,5.80513496891649
17,161,"coat","coat",0,5,6.18208490671663
17,162,"diaper","diaper",0,0,5.08759633523238
17,164,"gloves","gloves",0,0,4.55387689160054
17,165,"hat","hat",0,4,6.87419849545329
17,166,"jacket","jacket",0,6,5.19295685089021
17,167,"jeans","jeans",0,3,3.29583686600433
17,168,"mittens","mittens",0,0,4.36944785246702
17,169,"necklace","necklace",0,0,3.85014760171006
17,170,"pajamas","pajamas",0,0,4.7361984483945
17,171,"pants","pants",0,7,5.99396142730657
17,173,"shirt","shirt",0,6,6.25958146406492
17,175,"shorts","shorts",0,3,3.58351893845611
17,179,"sock","sock",0,1,4.39444915467244
17,180,"sweater","sweater",0,4,4.83628190695148
17,183,"zipper","zipper",0,2,4.18965474202643
17,184,"ankle","ankle",0,1,3.04452243772342
17,185,"arm","arm",0,5,5.59098698051086
17,188,"cheek","cheek",0,1,3.78418963391826
17,189,"chin","chin",0,0,4.24849524204936
17,190,"ear","ear",0,3,5.41610040220442
17,191,"eye","eye",0,5,5.69035945432406
17,192,"face","face",0,6,6.52649485957079
17,193,"finger","finger",0,4,6.22059017009974
17,194,"foot","foot",0,9,6.30444880242198
17,195,"hair","hair",0,6,7.17395831975679
17,196,"hand","hand",0,4,7.16317239084664
17,197,"head","head",0,12,7.15617663748062
17,198,"knee","knee",0,2,5.14749447681345
17,199,"leg","leg",0,6,5.62040086571715
17,200,"lips","lips",0,1,3.73766961828337
17,201,"mouth","mouth",0,8,6.98564181763921
17,202,"nose","nose",0,6,6.7990558620588
17,205,"shoulder","shoulder",0,1,4.45434729625351
17,206,"toe","toe",0,3,4.61512051684126
17,207,"tongue","tongue",0,3,5.33753807970132
17,208,"tooth","tooth",0,0,4.4188406077966
17,209,"tummy","tummy",0,0,5.15329159449778
17,211,"basket","basket",0,0,5.27299955856375
17,212,"blanket","blanket",0,2,4.9416424226093
17,213,"bottle","bottle",0,3,5.95324333428778
17,214,"bowl","bowl",0,6,5.46383180502561
17,215,"box","box",0,7,7.20191631753163
17,216,"broom","broom",0,1,4.76217393479776
17,218,"bucket","bucket",0,1,4.77912349311153
17,219,"camera","camera",0,1,4.67282883446191
17,221,"clock","clock",0,0,5.52545293913178
17,223,"cup","cup",0,6,6.74641212857337
17,224,"dish","dish",0,4,4.51085950651685
17,225,"fork","fork",0,5,5.08140436498446
17,226,"garbage","garbage",0,2,5.19295685089021
17,227,"glass","glass",0,6,5.67675380226828
17,228,"glasses","glasses",0,1,5.17614973257383
17,229,"hammer","hammer",0,1,4.84418708645859
17,230,"jar","jar",0,5,4.07753744390572
17,231,"keys","keys",0,0,5.07517381523383
17,232,"knife","knife",0,5,4.9416424226093
17,233,"lamp","lamp",0,2,4.04305126783455
17,234,"light","light",0,5,6.34388043412633
17,235,"medicine","medicine",0,1,4.85203026391962
17,236,"money","money",0,6,6.4425401664682
17,237,"mop","mop",0,2,2.70805020110221
17,238,"nail","nails",0,0,3.95124371858143
17,239,"napkin","napkin",0,0,4.84418708645859
17,240,"paper","paper",0,10,6.97073007814353
17,241,"penny","penny",0,0,4.85981240436167
17,242,"picture","picture",0,1,6.78105762593618
17,243,"pillow","pillow",0,2,4.78749174278205
17,244,"plant","plant",0,2,4.77068462446567
17,245,"plate","plate",0,3,5.85220247977447
17,246,"purse","purse",0,0,4.30406509320417
17,247,"radio","radio",0,2,4.97673374242057
17,248,"scissors","scissors",0,0,5.25749537202778
17,249,"soap","soap",0,4,4.77912349311153
17,250,"spoon","spoon",0,8,5.9427993751267
17,251,"tape","tape",0,2,7.10824413973154
17,252,"telephone","telephone",0,0,5.6937321388027
17,254,"toothbrush","toothbrush",0,0,2.94443897916644
17,255,"towel","towel",0,1,4.92725368515721
17,256,"trash","trash",0,2,4.34380542185368
17,258,"vacuum","vacuum",0,1,4.00733318523247
17,262,"bathroom","bathroom",0,5,5.82894561761021
17,263,"bathtub","bathtub",0,1,4.88280192258637
17,264,"bed","bed",0,8,7.4770384723197
17,265,"bedroom","bedroom",0,3,5.4971682252932
17,267,"chair","chair",0,4,7.1770187659099
17,268,"closet","closet",0,3,4.7361984483945
17,269,"couch","couch",0,1,4.94875989037817
17,270,"crib","crib",0,0,4.06044301054642
17,271,"door","door",0,7,7.20711885620776
17,272,"drawer","drawer",0,1,4.71849887129509
17,273,"dryer","dryer",0,1,3.17805383034795
17,274,"garage","garage",0,0,5.15905529921453
17,276,"kitchen","kitchen",0,2,6.17378610390194
17,278,"oven","oven",0,3,4.77912349311153
17,281,"potty","potty",0,0,5.11198778835654
17,283,"refrigerator","refrigerator",0,0,5.11799381241676
17,284,"room","room",0,6,7.30653139893951
17,285,"shower","shower",0,5,4.44265125649032
17,286,"sink","sink",0,3,5.04985600724954
17,288,"stairs","stairs",0,0,5.42934562895444
17,289,"stove","stove",0,4,4.77068462446567
17,290,"table","table",0,6,7.24921505711439
17,292,"window","window",0,3,6.24997524225948
17,294,"backyard","yard",0,1,3.29583686600433
17,295,"cloud","cloud",0,2,3.17805383034795
17,296,"flag","flag",0,0,3.85014760171006
17,297,"flower","flower",0,5,5.21493575760899
17,298,"garden","garden",0,4,5.33753807970132
17,299,"grass","grass",0,3,5.41164605185504
17,300,"hose","hose",0,3,4.00733318523247
17,301,"ladder","ladder",0,1,4.96284463025991
17,303,"moon","moon",0,3,5.11799381241676
17,304,"pool","pool",0,0,5.00394630594546
17,305,"rain","rain",0,7,5.21493575760899
17,307,"roof","roof",0,1,5.09375020080676
17,308,"sandbox","sandbox",0,0,2.94443897916644
17,309,"shovel","shovel",0,0,4.35670882668959
17,310,"sidewalk","sidewalk",0,0,3.58351893845611
17,311,"sky","sky",0,6,5.14749447681345
17,313,"snow","snow",0,6,6.04263283368238
17,316,"star","star",0,4,5.16478597392351
17,317,"stick","stick",0,4,6.20050917404269
17,319,"street","street",0,3,6.11146733950268
17,320,"sun","sun",0,10,5.59471137960184
17,322,"tree","tree",0,13,6.76849321164863
17,324,"wind","wind",0,0,5.54907608489522
18,13,"alligator","alligator",0,0,4.74493212836325
18,14,"animal","animal",0,29,5.64897423816121
18,15,"ant","ant",0,1,3.52636052461616
18,16,"bear","bear",1,3,6.25766758788264
18,17,"bee","bee",0,1,4.69134788222914
18,18,"bird","bird",1,11,6.59304453414244
18,19,"bug","bug",0,3,4.92725368515721
18,20,"bunny","bunny",0,1,6.37672694789863
18,21,"butterfly","butterfly",0,0,4.60517018598809
18,22,"cat","cat",1,10,6.93342302573071
18,24,"cow","cow",0,6,6.49677499018586
18,25,"deer","deer",0,1,4.27666611901606
18,27,"donkey","donkey",0,2,5.01727983681492
18,29,"elephant","elephant",0,2,5.91889385427315
18,31,"frog","frog",0,0,5.59098698051086
18,32,"giraffe","giraffe",0,2,4.83628190695148
18,33,"goose","goose",0,1,4.31748811353631
18,35,"horse","horse",0,7,6.84374994900622
18,36,"kitty","kitty",1,0,6.08221891037645
18,37,"lamb","lamb",0,1,4.9416424226093
18,38,"lion","lion",0,3,6.00141487796115
18,39,"monkey","monkey",0,2,5.94017125272043
18,40,"moose","moose",0,0,2.30258509299405
18,41,"mouse","mouse",0,4,6.08677472691231
18,42,"owl","owl",0,0,4.40671924726425
18,43,"penguin","penguin",0,0,3.73766961828337
18,44,"pig","pig",0,2,6.00388706710654
18,45,"pony","pony",0,1,4.29045944114839
18,46,"puppy","puppy",0,2,4.82028156560504
18,47,"rooster","rooster",0,0,4.11087386417331
18,48,"sheep","sheep",0,1,5.25749537202778
18,49,"squirrel","squirrel",0,2,4.4188406077966
18,51,"tiger","tiger",0,3,6.9555926083963
18,52,"turkey","turkey",0,1,4.72738781871234
18,53,"turtle","turtle",0,0,5.49306144334055
18,54,"wolf","wolf",0,1,4.67282883446191
18,55,"zebra","zebra",0,0,4.7361984483945
18,56,"airplane","airplane",0,1,5.94542060860658
18,57,"bicycle","bicycle",0,3,4.55387689160054
18,58,"boat","boat",0,3,6.19440539110467
18,59,"bus","bus",0,3,6.20657592672493
18,60,"car","car",1,12,7.7445698093545
18,62,"helicopter","helicopter",0,1,4.47733681447821
18,63,"motorcycle","motorcycle",0,1,4.0943445622221
18,64,"sled","sled",0,0,4.02535169073515
18,65,"stroller","stroller",0,0,2.30258509299405
18,66,"tractor","tractor",0,0,5.78074351579233
18,67,"train","train",0,2,6.80682936039218
18,68,"tricycle","tricycle",0,1,3.78418963391826
18,69,"truck","truck",1,3,6.81234509417748
18,71,"balloon","balloon",1,0,5.7268477475872
18,72,"bat","bat",0,1,4.27666611901606
18,73,"block","block",0,1,5.605802066296
18,75,"bubbles","bubbles",1,0,5.07517381523383
18,76,"chalk","chalk",0,0,4.0943445622221
18,77,"crayon","crayon",0,1,4.87519732320115
18,78,"doll","doll",0,0,5.79605775076537
18,79,"game","game",0,3,6.85646198459459
18,80,"glue","glue",0,2,4.57471097850338
18,81,"pen","pen",0,4,5.91350300563827
18,82,"pencil","pencil",0,3,6.15697898558556
18,84,"present","present",0,2,5.38449506278909
18,85,"puzzle","puzzle",0,0,5.75257263882563
18,86,"story","story",0,0,7.0184017990692
18,88,"apple","apple",1,5,6.07073772800249
18,91,"beans","beans",0,1,5.06890420222023
18,92,"bread","bread",0,10,5.96870755998537
18,93,"butter","butter",0,11,6.06378520868761
18,94,"cake","cake",0,6,6.58479139238572
18,95,"candy","candy",0,5,5.52146091786225
18,96,"carrots","carrots",0,1,4.71849887129509
18,97,"cereal","cereal",0,4,5.18738580584075
18,98,"cheerios","cheerios",0,0,3.52636052461616
18,99,"cheese","cheese",1,6,6.20859002609663
18,101,"chocolate","chocolate",0,7,5.87773578177964
18,102,"coffee","coffee",0,2,6.3261494731551
18,103,"coke","coke",0,3,3.63758615972639
18,104,"cookie","cookie",1,4,5.96614673912369
18,105,"corn","corn",0,2,4.969813299576
18,106,"cracker","cracker",0,2,4.99043258677874
18,107,"donut","donut",0,0,1.09861228866811
18,109,"egg","egg",0,3,5.92692602597041
18,111,"food","food",0,37,6.41836493593621
18,115,"gum","gum",0,2,5.06259503302697
18,116,"hamburger","hamburger",0,2,4.29045944114839
18,117,"ice","ice",0,4,6.23244801655052
18,119,"jello","jello",0,1,3.85014760171006
18,120,"jelly","jelly",0,4,4.64439089914137
18,121,"juice","juice",1,2,6.98656645940643
18,122,"lollipop","lollipop",0,0,3.8286413964891
18,123,"meat","meat",0,7,5.75574221358691
18,125,"milk","milk",1,10,7.21964204013074
