"month","item","definition","uni_lemma","learned","value","value2"
17,59,"bus","bus",0,3,6.20657592672493
17,60,"car","car",0,10,7.7445698093545
17,62,"helicopter","helicopter",0,1,4.47733681447821
17,63,"motorcycle","motorcycle",0,0,4.0943445622221
17,64,"sled","sled",0,0,4.02535169073515
17,66,"tractor","tractor",0,0,5.78074351579233
17,67,"train","train",0,3,6.80682936039218
17,68,"tricycle","tricycle",0,0,3.78418963391826
17,69,"truck","truck",0,3,6.81234509417748
17,71,"balloon","balloon",0,0,5.7268477475872
17,77,"crayon","crayon",0,0,4.87519732320115
17,78,"doll","doll",0,1,5.79605775076537
17,81,"pen","pen",0,3,5.91350300563827
17,82,"pencil","pencil",0,2,6.15697898558556
17,87,"toy","toy",0,2,6.26149168432104
17,88,"apple","apple",0,2,6.07073772800249
17,91,"beans","beans",0,1,5.06890420222023
17,92,"bread","bread",0,4,5.96870755998537
17,94,"cake","cake",0,2,6.58479139238572
17,99,"cheese","cheese",0,2,6.20859002609663
17,100,"chicken","chicken",0,8,6.38012253689976
17,105,"corn","corn",0,1,4.969813299576
17,129,"orange","orange",0,4,6.4118182677099
17,131,"peas","peas",0,1,4.45434729625351
17,133,"pickle","pickle",0,0,3.73766961828337
17,138,"potato","potato",0,1,5.04342511691925
17,141,"pumpkin","pumpkin",0,0,4.60517018598809
17,142,"raisin","raisin",0,0,2.94443897916644
17,149,"strawberry","strawberry",0,1,4.07753744390572
17,157,"belt","belt",0,1,4.33073334028633
17,159,"boots","boots",0,0,5.37527840768417
17,161,"coat","coat",0,2,6.18208490671663
17,163,"dress","dress",0,2,5.82304589548302
17,164,"gloves","gloves",0,0,4.55387689160054
17,166,"jacket","jacket",0,4,5.19295685089021
17,167,"jeans","jeans",0,1,3.29583686600433
17,168,"mittens","mittens",0,0,4.36944785246702
17,169,"necklace","necklace",0,0,3.85014760171006
17,170,"pajamas","pajamas",0,0,4.7361984483945
17,171,"pants","pants",0,5,5.99396142730657
17,173,"shirt","shirt",0,5,6.25958146406492
17,180,"sweater","sweater",0,4,4.83628190695148
17,211,"basket","basket",0,0,5.27299955856375
17,213,"bottle","bottle",0,1,5.95324333428778
17,214,"bowl","bowl",0,5,5.46383180502561
17,215,"box","box",0,2,7.20191631753163
17,216,"broom","broom",0,0,4.76217393479776
17,217,"brush","brush",0,2,5.91620206260743
17,218,"bucket","bucket",0,0,4.77912349311153
17,221,"clock","clock",0,0,5.52545293913178
17,222,"comb","comb",0,1,5.06890420222023
17,223,"cup","cup",0,4,6.74641212857337
17,224,"dish","dish",0,2,4.51085950651685
17,225,"fork","fork",0,5,5.08140436498446
17,229,"hammer","hammer",0,0,4.84418708645859
17,230,"jar","jar",0,2,4.07753744390572
17,232,"knife","knife",0,3,4.9416424226093
17,233,"lamp","lamp",0,0,4.04305126783455
17,239,"napkin","napkin",0,0,4.84418708645859
17,243,"pillow","pillow",0,1,4.78749174278205
17,245,"plate","plate",0,3,5.85220247977447
17,247,"radio","radio",0,1,4.97673374242057
17,248,"scissors","scissors",0,0,5.25749537202778
17,250,"spoon","spoon",0,7,5.9427993751267
17,252,"telephone","telephone",0,0,5.6937321388027
17,263,"bathtub","bathtub",0,0,4.88280192258637
17,264,"bed","bed",0,5,7.4770384723197
17,265,"bedroom","bedroom",0,0,5.4971682252932
17,267,"chair","chair",0,3,7.1770187659099
17,268,"closet","closet",0,1,4.7361984483945
17,269,"couch","couch",0,1,4.94875989037817
17,271,"door","door",0,3,7.20711885620776
17,274,"garage","garage",0,0,5.15905529921453
17,278,"oven","oven",0,1,4.77912349311153
17,286,"sink","sink",0,1,5.04985600724954
17,289,"stove","stove",0,2,4.77068462446567
17,290,"table","table",0,3,7.24921505711439
17,300,"hose","hose",0,0,4.00733318523247
17,306,"rock","rock",0,0,5.04985600724954
17,309,"shovel","shovel",0,0,4.35670882668959
17,317,"stick","stick",0,1,6.20050917404269
18,13,"alligator","alligator",0,0,4.74493212836325
18,15,"ant","ant",0,0,3.52636052461616
18,16,"bear","bear",1,1,6.25766758788264
18,21,"butterfly","butterfly",0,0,4.60517018598809
18,22,"cat","cat",1,5,6.93342302573071
18,23,"chicken","chicken",0,8,6.38012253689976
18,24,"cow","cow",0,4,6.49677499018586
18,25,"deer","deer",0,1,4.27666611901606
18,27,"donkey","donkey",0,2,5.01727983681492
18,29,"elephant","elephant",0,2,5.91889385427315
18,31,"frog","frog",0,0,5.59098698051086
18,32,"giraffe","giraffe",0,2,4.83628190695148
18,33,"goose","goose",0,1,4.31748811353631
18,35,"horse","horse",0,5,6.84374994900622
18,37,"lamb","lamb",0,1,4.9416424226093
18,38,"lion","lion",0,2,6.00141487796115
18,40,"moose","moose",0,0,2.30258509299405
18,41,"mouse","mouse",0,4,6.08677472691231
18,42,"owl","owl",0,0,4.40671924726425
18,43,"penguin","penguin",0,0,3.73766961828337
18,44,"pig","pig",0,1,6.00388706710654
18,45,"pony","pony",0,1,4.29045944114839
18,47,"rooster","rooster",0,4,4.11087386417331
18,48,"sheep","sheep",0,1,5.25749537202778
18,49,"squirrel","squirrel",0,0,4.4188406077966
18,51,"tiger","tiger",0,3,6.9555926083963
18,52,"turkey","turkey",0,4,4.72738781871234
18,53,"turtle","turtle",0,0,5.49306144334055
18,55,"zebra","zebra",0,0,4.7361984483945
18,56,"airplane","airplane",0,1,5.94542060860658
18,58,"boat","boat",0,4,6.19440539110467
18,59,"bus","bus",0,3,6.20657592672493
18,60,"car","car",1,10,7.7445698093545
18,62,"helicopter","helicopter",0,1,4.47733681447821
18,63,"motorcycle","motorcycle",0,0,4.0943445622221
18,64,"sled","sled",0,0,4.02535169073515
18,66,"tractor","tractor",0,0,5.78074351579233
18,67,"train","train",0,3,6.80682936039218
18,68,"tricycle","tricycle",0,0,3.78418963391826
18,69,"truck","truck",1,3,6.81234509417748
18,71,"balloon","balloon",1,0,5.7268477475872
18,77,"crayon","crayon",0,0,4.87519732320115
18,78,"doll","doll",0,1,5.79605775076537
18,81,"pen","pen",0,3,5.91350300563827
18,82,"pencil","pencil",0,2,6.15697898558556
18,87,"toy","toy",0,2,6.26149168432104
18,88,"apple","apple",1,2,6.07073772800249
18,91,"beans","beans",0,1,5.06890420222023
18,92,"bread","bread",0,4,5.96870755998537
18,94,"cake","cake",0,2,6.58479139238572
18,99,"cheese","cheese",1,2,6.20859002609663
18,100,"chicken","chicken",0,8,6.38012253689976
18,105,"corn","corn",0,1,4.969813299576
18,129,"orange","orange",0,4,6.4118182677099
18,131,"peas","peas",0,1,4.45434729625351
18,133,"pickle","pickle",0,0,3.73766961828337
18,138,"potato","potato",0,1,5.04342511691925
18,141,"pumpkin","pumpkin",0,0,4.60517018598809
18,142,"raisin","raisin",0,0,2.94443897916644
18,149,"strawberry","strawberry",0,1,4.07753744390572
18,157,"belt","belt",0,1,4.33073334028633
18,159,"boots","boots",0,0,5.37527840768417
18,161,"coat","coat",0,2,6.18208490671663
18,163,"dress","dress",0,2,5.82304589548302
18,164,"gloves","gloves",0,0,4.55387689160054
18,166,"jacket","jacket",0,4,5.19295685089021
18,167,"jeans","jeans",0,1,3.29583686600433
18,168,"mittens","mittens",0,0,4.36944785246702
18,169,"necklace","necklace",0,0,3.85014760171006
18,170,"pajamas","pajamas",0,0,4.7361984483945
18,171,"pants","pants",0,5,5.99396142730657
18,173,"shirt","shirt",0,5,6.25958146406492
18,180,"sweater","sweater",0,4,4.83628190695148
18,211,"basket","basket",0,0,5.27299955856375
18,213,"bottle","bottle",0,1,5.95324333428778
18,214,"bowl","bowl",0,5,5.46383180502561
18,215,"box","box",0,2,7.20191631753163
18,216,"broom","broom",0,0,4.76217393479776
18,217,"brush","brush",0,2,5.91620206260743
18,218,"bucket","bucket",0,0,4.77912349311153
18,221,"clock","clock",0,0,5.52545293913178
18,222,"comb","comb",0,1,5.06890420222023
18,223,"cup","cup",0,4,6.74641212857337
18,224,"dish","dish",0,2,4.51085950651685
18,225,"fork","fork",0,5,5.08140436498446
18,229,"hammer","hammer",0,0,4.84418708645859
18,230,"jar","jar",0,2,4.07753744390572
18,232,"knife","knife",0,3,4.9416424226093
18,233,"lamp","lamp",0,0,4.04305126783455
18,239,"napkin","napkin",0,0,4.84418708645859
18,243,"pillow","pillow",0,1,4.78749174278205
18,245,"plate","plate",0,3,5.85220247977447
18,247,"radio","radio",0,1,4.97673374242057
18,248,"scissors","scissors",0,0,5.25749537202778
18,250,"spoon","spoon",0,7,5.9427993751267
18,252,"telephone","telephone",0,0,5.6937321388027
18,263,"bathtub","bathtub",0,0,4.88280192258637
18,264,"bed","bed",0,5,7.4770384723197
18,265,"bedroom","bedroom",0,0,5.4971682252932
18,267,"chair","chair",0,3,7.1770187659099
18,268,"closet","closet",0,1,4.7361984483945
18,269,"couch","couch",0,1,4.94875989037817
18,271,"door","door",0,3,7.20711885620776
18,274,"garage","garage",0,0,5.15905529921453
18,278,"oven","oven",0,1,4.77912349311153
18,286,"sink","sink",0,1,5.04985600724954
18,289,"stove","stove",0,2,4.77068462446567
18,290,"table","table",0,3,7.24921505711439
18,300,"hose","hose",0,0,4.00733318523247
18,306,"rock","rock",0,0,5.04985600724954
18,309,"shovel","shovel",0,0,4.35670882668959
18,317,"stick","stick",0,1,6.20050917404269
19,13,"alligator","alligator",0,0,4.74493212836325
19,15,"ant","ant",0,0,3.52636052461616
19,21,"butterfly","butterfly",0,0,4.60517018598809
19,23,"chicken","chicken",0,8,6.38012253689976
19,24,"cow","cow",1,4,6.49677499018586
19,25,"deer","deer",0,1,4.27666611901606
19,27,"donkey","donkey",0,2,5.01727983681492
19,29,"elephant","elephant",0,2,5.91889385427315
19,31,"frog","frog",0,0,5.59098698051086
19,32,"giraffe","giraffe",0,2,4.83628190695148
19,33,"goose","goose",0,1,4.31748811353631
19,35,"horse","horse",0,5,6.84374994900622
19,37,"lamb","lamb",0,1,4.9416424226093
19,38,"lion","lion",0,2,6.00141487796115
19,40,"moose","moose",0,0,2.30258509299405
19,41,"mouse","mouse",0,4,6.08677472691231
19,42,"owl","owl",0,0,4.40671924726425
19,43,"penguin","penguin",0,0,3.73766961828337
19,44,"pig","pig",0,1,6.00388706710654
19,45,"pony","pony",0,1,4.29045944114839
19,47,"rooster","rooster",0,4,4.11087386417331
19,48,"sheep","sheep",0,1,5.25749537202778
19,49,"squirrel","squirrel",0,0,4.4188406077966
19,51,"tiger","tiger",0,3,6.9555926083963
19,52,"turkey","turkey",0,4,4.72738781871234
19,53,"turtle","turtle",0,0,5.49306144334055
19,55,"zebra","zebra",0,0,4.7361984483945
19,56,"airplane","airplane",0,1,5.94542060860658
19,58,"boat","boat",0,4,6.19440539110467
19,59,"bus","bus",0,3,6.20657592672493
19,62,"helicopter","helicopter",0,1,4.47733681447821
19,63,"motorcycle","motorcycle",0,0,4.0943445622221
19,64,"sled","sled",0,0,4.02535169073515
19,66,"tractor","tractor",0,0,5.78074351579233
19,67,"train","train",0,3,6.80682936039218
19,68,"tricycle","tricycle",0,0,3.78418963391826
19,77,"crayon","crayon",0,0,4.87519732320115
19,78,"doll","doll",0,1,5.79605775076537
19,81,"pen","pen",0,3,5.91350300563827
19,82,"pencil","pencil",0,2,6.15697898558556
19,87,"toy","toy",0,2,6.26149168432104
19,91,"beans","beans",0,1,5.06890420222023
19,92,"bread","bread",0,4,5.96870755998537
19,94,"cake","cake",0,2,6.58479139238572
19,100,"chicken","chicken",0,8,6.38012253689976
19,105,"corn","corn",0,1,4.969813299576
19,129,"orange","orange",0,4,6.4118182677099
19,131,"peas","peas",0,1,4.45434729625351
19,133,"pickle","pickle",0,0,3.73766961828337
19,138,"potato","potato",0,1,5.04342511691925
19,141,"pumpkin","pumpkin",0,0,4.60517018598809
19,142,"raisin","raisin",0,0,2.94443897916644
19,149,"strawberry","strawberry",0,1,4.07753744390572
19,157,"belt","belt",0,1,4.33073334028633
19,159,"boots","boots",0,0,5.37527840768417
19,161,"coat","coat",0,2,6.18208490671663
19,163,"dress","dress",0,2,5.82304589548302
19,164,"gloves","gloves",0,0,4.55387689160054
19,166,"jacket","jacket",0,4,5.19295685089021
19,167,"jeans","jeans",0,1,3.29583686600433
19,168,"mittens","mittens",0,0,4.36944785246702
19,169,"necklace","necklace",0,0,3.85014760171006
19,170,"pajamas","pajamas",0,0,4.7361984483945
19,171,"pants","pants",0,5,5.99396142730657
19,173,"shirt","shirt",0,5,6.25958146406492
19,180,"sweater","sweater",0,4,4.83628190695148
19,211,"basket","basket",0,0,5.27299955856375
19,213,"bottle","bottle",1,1,5.95324333428778
19,214,"bowl","bowl",0,5,5.46383180502561
19,215,"box","box",0,2,7.20191631753163
19,216,"broom","broom",0,0,4.76217393479776
19,217,"brush","brush",0,2,5.91620206260743
19,218,"bucket","bucket",0,0,4.77912349311153
19,221,"clock","clock",0,0,5.52545293913178
19,222,"comb","comb",0,1,5.06890420222023
19,223,"cup","cup",1,4,6.74641212857337
19,224,"dish","dish",0,2,4.51085950651685
19,225,"fork","fork",0,5,5.08140436498446
19,229,"hammer","hammer",0,0,4.84418708645859
19,230,"jar","jar",0,2,4.07753744390572
19,232,"knife","knife",0,3,4.9416424226093
19,233,"lamp","lamp",0,0,4.04305126783455
19,239,"napkin","napkin",0,0,4.84418708645859
19,243,"pillow","pillow",0,1,4.78749174278205
19,245,"plate","plate",0,3,5.85220247977447
19,247,"radio","radio",0,1,4.97673374242057
19,248,"scissors","scissors",0,0,5.25749537202778
19,250,"spoon","spoon",1,7,5.9427993751267
19,252,"telephone","telephone",0,0,5.6937321388027
19,263,"bathtub","bathtub",0,0,4.88280192258637
19,264,"bed","bed",0,5,7.4770384723197
19,265,"bedroom","bedroom",0,0,5.4971682252932
19,267,"chair","chair",0,3,7.1770187659099
19,268,"closet","closet",0,1,4.7361984483945
19,269,"couch","couch",0,1,4.94875989037817
19,271,"door","door",0,3,7.20711885620776
19,274,"garage","garage",0,0,5.15905529921453
19,278,"oven","oven",0,1,4.77912349311153
19,286,"sink","sink",0,1,5.04985600724954
19,289,"stove","stove",0,2,4.77068462446567
19,290,"table","table",0,3,7.24921505711439
19,300,"hose","hose",0,0,4.00733318523247
19,306,"rock","rock",0,0,5.04985600724954
19,309,"shovel","shovel",0,0,4.35670882668959
19,317,"stick","stick",0,1,6.20050917404269
20,13,"alligator","alligator",0,0,4.74493212836325
20,15,"ant","ant",0,0,3.52636052461616
20,21,"butterfly","butterfly",0,0,4.60517018598809
20,23,"chicken","chicken",0,8,6.38012253689976
20,25,"deer","deer",0,1,4.27666611901606
20,27,"donkey","donkey",0,2,5.01727983681492
20,29,"elephant","elephant",0,2,5.91889385427315
20,31,"frog","frog",0,0,5.59098698051086
20,32,"giraffe","giraffe",0,2,4.83628190695148
20,33,"goose","goose",0,1,4.31748811353631
20,35,"horse","horse",0,5,6.84374994900622
20,37,"lamb","lamb",0,1,4.9416424226093
20,38,"lion","lion",0,2,6.00141487796115
20,40,"moose","moose",0,0,2.30258509299405
20,41,"mouse","mouse",0,4,6.08677472691231
20,42,"owl","owl",0,0,4.40671924726425
20,43,"penguin","penguin",0,0,3.73766961828337
20,44,"pig","pig",0,1,6.00388706710654
20,45,"pony","pony",0,1,4.29045944114839
20,47,"rooster","rooster",0,4,4.11087386417331
20,48,"sheep","sheep",0,1,5.25749537202778
20,49,"squirrel","squirrel",0,0,4.4188406077966
20,51,"tiger","tiger",0,3,6.9555926083963
20,52,"turkey","turkey",0,4,4.72738781871234
20,53,"turtle","turtle",0,0,5.49306144334055
20,55,"zebra","zebra",0,0,4.7361984483945
20,56,"airplane","airplane",1,1,5.94542060860658
20,58,"boat","boat",1,4,6.19440539110467
20,59,"bus","bus",0,3,6.20657592672493
20,62,"helicopter","helicopter",0,1,4.47733681447821
20,63,"motorcycle","motorcycle",0,0,4.0943445622221
20,64,"sled","sled",0,0,4.02535169073515
20,66,"tractor","tractor",0,0,5.78074351579233
20,67,"train","train",0,3,6.80682936039218
20,68,"tricycle","tricycle",0,0,3.78418963391826
20,77,"crayon","crayon",0,0,4.87519732320115
20,78,"doll","doll",0,1,5.79605775076537
20,81,"pen","pen",0,3,5.91350300563827
20,82,"pencil","pencil",0,2,6.15697898558556
20,87,"toy","toy",0,2,6.26149168432104
20,91,"beans","beans",0,1,5.06890420222023
20,92,"bread","bread",0,4,5.96870755998537
20,94,"cake","cake",0,2,6.58479139238572
20,100,"chicken","chicken",0,8,6.38012253689976
20,105,"corn","corn",0,1,4.969813299576
20,129,"orange","orange",0,4,6.4118182677099
20,131,"peas","peas",0,1,4.45434729625351
20,133,"pickle","pickle",0,0,3.73766961828337
20,138,"potato","potato",0,1,5.04342511691925
20,141,"pumpkin","pumpkin",0,0,4.60517018598809
20,142,"raisin","raisin",0,0,2.94443897916644
20,149,"strawberry","strawberry",0,1,4.07753744390572
20,157,"belt","belt",0,1,4.33073334028633
20,159,"boots","boots",0,0,5.37527840768417
20,161,"coat","coat",0,2,6.18208490671663
20,163,"dress","dress",0,2,5.82304589548302
20,164,"gloves","gloves",0,0,4.55387689160054
20,166,"jacket","jacket",0,4,5.19295685089021
20,167,"jeans","jeans",0,1,3.29583686600433
20,168,"mittens","mittens",0,0,4.36944785246702
20,169,"necklace","necklace",0,0,3.85014760171006
20,170,"pajamas","pajamas",0,0,4.7361984483945
20,171,"pants","pants",0,5,5.99396142730657
20,173,"shirt","shirt",0,5,6.25958146406492
20,180,"sweater","sweater",0,4,4.83628190695148
20,211,"basket","basket",0,0,5.27299955856375
20,214,"bowl","bowl",0,5,5.46383180502561
20,215,"box","box",0,2,7.20191631753163
20,216,"broom","broom",0,0,4.76217393479776
20,217,"brush","brush",0,2,5.91620206260743
20,218,"bucket","bucket",0,0,4.77912349311153
20,221,"clock","clock",0,0,5.52545293913178
20,222,"comb","comb",0,1,5.06890420222023
20,224,"dish","dish",0,2,4.51085950651685
20,225,"fork","fork",0,5,5.08140436498446
20,229,"hammer","hammer",0,0,4.84418708645859
20,230,"jar","jar",0,2,4.07753744390572
20,232,"knife","knife",0,3,4.9416424226093
20,233,"lamp","lamp",0,0,4.04305126783455
20,239,"napkin","napkin",0,0,4.84418708645859
20,243,"pillow","pillow",0,1,4.78749174278205
20,245,"plate","plate",0,3,5.85220247977447
20,247,"radio","radio",0,1,4.97673374242057
20,248,"scissors","scissors",0,0,5.25749537202778
20,252,"telephone","telephone",0,0,5.6937321388027
20,263,"bathtub","bathtub",0,0,4.88280192258637
20,264,"bed","bed",1,5,7.4770384723197
20,265,"bedroom","bedroom",0,0,5.4971682252932
20,267,"chair","chair",0,3,7.1770187659099
20,268,"closet","closet",0,1,4.7361984483945
20,269,"couch","couch",0,1,4.94875989037817
20,271,"door","door",1,3,7.20711885620776
20,274,"garage","garage",0,0,5.15905529921453
20,278,"oven","oven",0,1,4.77912349311153
20,286,"sink","sink",0,1,5.04985600724954
20,289,"stove","stove",0,2,4.77068462446567
20,290,"table","table",0,3,7.24921505711439
20,300,"hose","hose",0,0,4.00733318523247
20,306,"rock","rock",0,0,5.04985600724954
20,309,"shovel","shovel",0,0,4.35670882668959
20,317,"stick","stick",0,1,6.20050917404269
21,13,"alligator","alligator",0,0,4.74493212836325
21,15,"ant","ant",0,0,3.52636052461616
21,21,"butterfly","butterfly",0,0,4.60517018598809
21,23,"chicken","chicken",0,8,6.38012253689976
21,25,"deer","deer",0,1,4.27666611901606
21,27,"donkey","donkey",0,2,5.01727983681492
21,29,"elephant","elephant",0,2,5.91889385427315
21,31,"frog","frog",0,0,5.59098698051086
21,32,"giraffe","giraffe",0,2,4.83628190695148
21,33,"goose","goose",0,1,4.31748811353631
21,35,"horse","horse",1,5,6.84374994900622
21,37,"lamb","lamb",0,1,4.9416424226093
21,38,"lion","lion",0,2,6.00141487796115
21,40,"moose","moose",0,0,2.30258509299405
21,41,"mouse","mouse",0,4,6.08677472691231
21,42,"owl","owl",0,0,4.40671924726425
21,43,"penguin","penguin",0,0,3.73766961828337
21,44,"pig","pig",0,1,6.00388706710654
21,45,"pony","pony",0,1,4.29045944114839
21,47,"rooster","rooster",0,4,4.11087386417331
21,48,"sheep","sheep",0,1,5.25749537202778
21,49,"squirrel","squirrel",0,0,4.4188406077966
21,51,"tiger","tiger",0,3,6.9555926083963
21,52,"turkey","turkey",0,4,4.72738781871234
21,53,"turtle","turtle",0,0,5.49306144334055
21,55,"zebra","zebra",0,0,4.7361984483945
21,59,"bus","bus",1,3,6.20657592672493
21,62,"helicopter","helicopter",0,1,4.47733681447821
21,63,"motorcycle","motorcycle",0,0,4.0943445622221
21,64,"sled","sled",0,0,4.02535169073515
21,66,"tractor","tractor",0,0,5.78074351579233
