"age","item","definition","uni_lemma","learned","value"
18,41,"mouse","mouse",0,196
18,42,"owl","owl",0,196
18,43,"penguin","penguin",0,196
18,44,"pig","pig",0,196
18,45,"pony","pony",0,196
18,47,"rooster","rooster",0,196
18,48,"sheep","sheep",0,196
18,49,"squirrel","squirrel",0,196
18,51,"tiger","tiger",0,196
18,52,"turkey","turkey",0,196
18,53,"turtle","turtle",0,196
18,55,"zebra","zebra",0,196
18,56,"airplane","airplane",0,196
18,58,"boat","boat",0,196
18,59,"bus","bus",0,196
18,60,"car","car",1,196
18,62,"helicopter","helicopter",0,196
18,63,"motorcycle","motorcycle",0,196
18,64,"sled","sled",0,196
18,66,"tractor","tractor",0,196
18,67,"train","train",0,196
18,68,"tricycle","tricycle",0,196
18,69,"truck","truck",1,196
18,71,"balloon","balloon",1,196
18,77,"crayon","crayon",0,196
18,78,"doll","doll",0,196
18,81,"pen","pen",0,196
18,82,"pencil","pencil",0,196
18,88,"apple","apple",1,196
18,91,"beans","beans",0,196
18,92,"bread","bread",0,196
18,105,"corn","corn",0,196
18,131,"peas","peas",0,196
18,133,"pickle","pickle",0,196
18,138,"potato","potato",0,196
18,141,"pumpkin","pumpkin",0,196
18,142,"raisin","raisin",0,196
18,149,"strawberry","strawberry",0,196
18,157,"belt","belt",0,196
18,159,"boots","boots",0,196
18,161,"coat","coat",0,196
18,164,"gloves","gloves",0,196
18,166,"jacket","jacket",0,196
18,167,"jeans","jeans",0,196
18,168,"mittens","mittens",0,196
18,169,"necklace","necklace",0,196
18,170,"pajamas","pajamas",0,196
18,171,"pants","pants",0,196
18,173,"shirt","shirt",0,196
18,180,"sweater","sweater",0,196
18,211,"basket","basket",0,196
18,213,"bottle","bottle",0,196
18,214,"bowl","bowl",0,196
18,215,"box","box",0,196
18,216,"broom","broom",0,196
18,218,"bucket","bucket",0,196
18,221,"clock","clock",0,196
18,223,"cup","cup",0,196
18,224,"dish","dish",0,196
18,225,"fork","fork",0,196
18,229,"hammer","hammer",0,196
18,230,"jar","jar",0,196
18,232,"knife","knife",0,196
18,233,"lamp","lamp",0,196
18,239,"napkin","napkin",0,196
18,243,"pillow","pillow",0,196
18,245,"plate","plate",0,196
18,247,"radio","radio",0,196
18,248,"scissors","scissors",0,196
18,250,"spoon","spoon",0,196
18,252,"telephone","telephone",0,196
18,263,"bathtub","bathtub",0,196
18,264,"bed","bed",0,196
18,265,"bedroom","bedroom",0,196
18,267,"chair","chair",0,196
18,268,"closet","closet",0,196
18,269,"couch","couch",0,196
18,271,"door","door",0,196
18,274,"garage","garage",0,196
18,278,"oven","oven",0,196
18,286,"sink","sink",0,196
18,289,"stove","stove",0,196
18,290,"table","table",0,196
18,300,"hose","hose",0,196
18,309,"shovel","shovel",0,196
18,317,"stick","stick",0,196
19,13,"alligator","alligator",0,1128
19,15,"ant","ant",0,1128
19,21,"butterfly","butterfly",0,1128
19,24,"cow","cow",1,1128
19,25,"deer","deer",0,1128
19,27,"donkey","donkey",0,1128
19,29,"elephant","elephant",0,1128
19,31,"frog","frog",0,1128
19,32,"giraffe","giraffe",0,1128
19,33,"goose","goose",0,1128
19,35,"horse","horse",0,1128
19,37,"lamb","lamb",0,1128
19,38,"lion","lion",0,1128
19,40,"moose","moose",0,1128
19,41,"mouse","mouse",0,1128
19,42,"owl","owl",0,1128
19,43,"penguin","penguin",0,1128
19,44,"pig","pig",0,1128
19,45,"pony","pony",0,1128
19,47,"rooster","rooster",0,1128
19,48,"sheep","sheep",0,1128
19,49,"squirrel","squirrel",0,1128
19,51,"tiger","tiger",0,1128
19,52,"turkey","turkey",0,1128
19,53,"turtle","turtle",0,1128
19,55,"zebra","zebra",0,1128
19,56,"airplane","airplane",0,1128
19,58,"boat","boat",0,1128
19,59,"bus","bus",0,1128
19,62,"helicopter","helicopter",0,1128
19,63,"motorcycle","motorcycle",0,1128
19,64,"sled","sled",0,1128
19,66,"tractor","tractor",0,1128
19,67,"train","train",0,1128
19,68,"tricycle","tricycle",0,1128
19,77,"crayon","crayon",0,1128
19,78,"doll","doll",0,1128
19,81,"pen","pen",0,1128
19,82,"pencil","pencil",0,1128
19,91,"beans","beans",0,1128
19,92,"bread","bread",0,1128
19,105,"corn","corn",0,1128
19,131,"peas","peas",0,1128
19,133,"pickle","pickle",0,1128
19,138,"potato","potato",0,1128
19,141,"pumpkin","pumpkin",0,1128
19,142,"raisin","raisin",0,1128
19,149,"strawberry","strawberry",0,1128
19,157,"belt","belt",0,1128
19,159,"boots","boots",0,1128
19,161,"coat","coat",0,1128
19,164,"gloves","gloves",0,1128
19,166,"jacket","jacket",0,1128
19,167,"jeans","jeans",0,1128
19,168,"mittens","mittens",0,1128
19,169,"necklace","necklace",0,1128
19,170,"pajamas","pajamas",0,1128
19,171,"pants","pants",0,1128
19,173,"shirt","shirt",0,1128
19,180,"sweater","sweater",0,1128
19,211,"basket","basket",0,1128
19,213,"bottle","bottle",1,1128
19,214,"bowl","bowl",0,1128
19,215,"box","box",0,1128
19,216,"broom","broom",0,1128
19,218,"bucket","bucket",0,1128
19,221,"clock","clock",0,1128
19,223,"cup","cup",1,1128
19,224,"dish","dish",0,1128
19,225,"fork","fork",0,1128
19,229,"hammer","hammer",0,1128
19,230,"jar","jar",0,1128
19,232,"knife","knife",0,1128
19,233,"lamp","lamp",0,1128
19,239,"napkin","napkin",0,1128
19,243,"pillow","pillow",0,1128
19,245,"plate","plate",0,1128
19,247,"radio","radio",0,1128
19,248,"scissors","scissors",0,1128
19,250,"spoon","spoon",1,1128
19,252,"telephone","telephone",0,1128
19,263,"bathtub","bathtub",0,1128
19,264,"bed","bed",0,1128
19,265,"bedroom","bedroom",0,1128
19,267,"chair","chair",0,1128
19,268,"closet","closet",0,1128
19,269,"couch","couch",0,1128
19,271,"door","door",0,1128
19,274,"garage","garage",0,1128
19,278,"oven","oven",0,1128
19,286,"sink","sink",0,1128
19,289,"stove","stove",0,1128
19,290,"table","table",0,1128
19,300,"hose","hose",0,1128
19,309,"shovel","shovel",0,1128
19,317,"stick","stick",0,1128
20,13,"alligator","alligator",0,2248
20,15,"ant","ant",0,2248
20,21,"butterfly","butterfly",0,2248
20,25,"deer","deer",0,2248
20,27,"donkey","donkey",0,2248
20,29,"elephant","elephant",0,2248
20,31,"frog","frog",0,2248
20,32,"giraffe","giraffe",0,2248
20,33,"goose","goose",0,2248
20,35,"horse","horse",0,2248
20,37,"lamb","lamb",0,2248
20,38,"lion","lion",0,2248
20,40,"moose","moose",0,2248
20,41,"mouse","mouse",0,2248
20,42,"owl","owl",0,2248
20,43,"penguin","penguin",0,2248
20,44,"pig","pig",0,2248
20,45,"pony","pony",0,2248
20,47,"rooster","rooster",0,2248
20,48,"sheep","sheep",0,2248
20,49,"squirrel","squirrel",0,2248
20,51,"tiger","tiger",0,2248
20,52,"turkey","turkey",0,2248
20,53,"turtle","turtle",0,2248
20,55,"zebra","zebra",0,2248
20,56,"airplane","airplane",1,2248
20,58,"boat","boat",1,2248
20,59,"bus","bus",0,2248
20,62,"helicopter","helicopter",0,2248
20,63,"motorcycle","motorcycle",0,2248
20,64,"sled","sled",0,2248
20,66,"tractor","tractor",0,2248
20,67,"train","train",0,2248
20,68,"tricycle","tricycle",0,2248
20,77,"crayon","crayon",0,2248
20,78,"doll","doll",0,2248
20,81,"pen","pen",0,2248
20,82,"pencil","pencil",0,2248
20,91,"beans","beans",0,2248
20,92,"bread","bread",0,2248
20,105,"corn","corn",0,2248
20,131,"peas","peas",0,2248
20,133,"pickle","pickle",0,2248
20,138,"potato","potato",0,2248
20,141,"pumpkin","pumpkin",0,2248
20,142,"raisin","raisin",0,2248
20,149,"strawberry","strawberry",0,2248
20,157,"belt","belt",0,2248
20,159,"boots","boots",0,2248
20,161,"coat","coat",0,2248
20,164,"gloves","gloves",0,2248
20,166,"jacket","jacket",0,2248
20,167,"jeans","jeans",0,2248
20,168,"mittens","mittens",0,2248
20,169,"necklace","necklace",0,2248
20,170,"pajamas","pajamas",0,2248
20,171,"pants","pants",0,2248
20,173,"shirt","shirt",0,2248
20,180,"sweater","sweater",0,2248
20,211,"basket","basket",0,2248
20,214,"bowl","bowl",0,2248
20,215,"box","box",0,2248
20,216,"broom","broom",0,2248
20,218,"bucket","bucket",0,2248
20,221,"clock","clock",0,2248
20,224,"dish","dish",0,2248
20,225,"fork","fork",0,2248
20,229,"hammer","hammer",0,2248
20,230,"jar","jar",0,2248
20,232,"knife","knife",0,2248
20,233,"lamp","lamp",0,2248
20,239,"napkin","napkin",0,2248
20,243,"pillow","pillow",0,2248
20,245,"plate","plate",0,2248
20,247,"radio","radio",0,2248
20,248,"scissors","scissors",0,2248
20,252,"telephone","telephone",0,2248
20,263,"bathtub","bathtub",0,2248
20,264,"bed","bed",1,2248
20,265,"bedroom","bedroom",0,2248
20,267,"chair","chair",0,2248
20,268,"closet","closet",0,2248
20,269,"couch","couch",0,2248
20,271,"door","door",1,2248
20,274,"garage","garage",0,2248
20,278,"oven","oven",0,2248
20,286,"sink","sink",0,2248
20,289,"stove","stove",0,2248
20,290,"table","table",0,2248
20,300,"hose","hose",0,2248
20,309,"shovel","shovel",0,2248
20,317,"stick","stick",0,2248
21,13,"alligator","alligator",0,3640
21,15,"ant","ant",0,3640
21,21,"butterfly","butterfly",0,3640
21,25,"deer","deer",0,3640
21,27,"donkey","donkey",0,3640
21,29,"elephant","elephant",0,3640
21,31,"frog","frog",0,3640
21,32,"giraffe","giraffe",0,3640
21,33,"goose","goose",0,3640
21,35,"horse","horse",1,3640
21,37,"lamb","lamb",0,3640
21,38,"lion","lion",0,3640
21,40,"moose","moose",0,3640
21,41,"mouse","mouse",0,3640
21,42,"owl","owl",0,3640
21,43,"penguin","penguin",0,3640
21,44,"pig","pig",0,3640
21,45,"pony","pony",0,3640
21,47,"rooster","rooster",0,3640
21,48,"sheep","sheep",0,3640
21,49,"squirrel","squirrel",0,3640
21,51,"tiger","tiger",0,3640
21,52,"turkey","turkey",0,3640
21,53,"turtle","turtle",0,3640
21,55,"zebra","zebra",0,3640
21,59,"bus","bus",1,3640
21,62,"helicopter","helicopter",0,3640
21,63,"motorcycle","motorcycle",0,3640
21,64,"sled","sled",0,3640
21,66,"tractor","tractor",0,3640
21,67,"train","train",0,3640
21,68,"tricycle","tricycle",0,3640
21,77,"crayon","crayon",0,3640
21,78,"doll","doll",0,3640
21,81,"pen","pen",0,3640
21,82,"pencil","pencil",0,3640
21,91,"beans","beans",0,3640
21,92,"bread","bread",0,3640
21,105,"corn","corn",0,3640
21,131,"peas","peas",0,3640
21,133,"pickle","pickle",0,3640
21,138,"potato","potato",0,3640
21,141,"pumpkin","pumpkin",0,3640
21,142,"raisin","raisin",0,3640
21,149,"strawberry","strawberry",0,3640
21,157,"belt","belt",0,3640
21,159,"boots","boots",0,3640
21,161,"coat","coat",0,3640
21,164,"gloves","gloves",0,3640
21,166,"jacket","jacket",0,3640
21,167,"jeans","jeans",0,3640
21,168,"mittens","mittens",0,3640
21,169,"necklace","necklace",0,3640
21,170,"pajamas","pajamas",0,3640
21,171,"pants","pants",0,3640
21,173,"shirt","shirt",0,3640
21,180,"sweater","sweater",0,3640
21,211,"basket","basket",0,3640
21,214,"bowl","bowl",0,3640
21,215,"box","box",0,3640
21,216,"broom","broom",0,3640
21,218,"bucket","bucket",0,3640
21,221,"clock","clock",0,3640
21,224,"dish","dish",0,3640
21,225,"fork","fork",0,3640
21,229,"hammer","hammer",0,3640
21,230,"jar","jar",0,3640
21,232,"knife","knife",0,3640
21,233,"lamp","lamp",0,3640
21,239,"napkin","napkin",0,3640
21,243,"pillow","pillow",0,3640
21,245,"plate","plate",0,3640
21,247,"radio","radio",0,3640
21,248,"scissors","scissors",0,3640
21,252,"telephone","telephone",1,3640
21,263,"bathtub","bathtub",0,3640
21,265,"bedroom","bedroom",0,3640
21,267,"chair","chair",1,3640
21,268,"closet","closet",0,3640
21,269,"couch","couch",0,3640
21,274,"garage","garage",0,3640
21,278,"oven","oven",0,3640
21,286,"sink","sink",0,3640
21,289,"stove","stove",0,3640
21,290,"table","table",0,3640
21,300,"hose","hose",0,3640
21,309,"shovel","shovel",0,3640
21,317,"stick","stick",0,3640
22,13,"alligator","alligator",0,5516
22,15,"ant","ant",0,5516
22,21,"butterfly","butterfly",0,5516
22,25,"deer","deer",0,5516
22,27,"donkey","donkey",0,5516
22,29,"elephant","elephant",1,5516
22,31,"frog","frog",1,5516
22,32,"giraffe","giraffe",0,5516
22,33,"goose","goose",0,5516
22,37,"lamb","lamb",0,5516
22,38,"lion","lion",0,5516
22,40,"moose","moose",0,5516
22,41,"mouse","mouse",1,5516
22,42,"owl","owl",1,5516
22,43,"penguin","penguin",0,5516
22,44,"pig","pig",1,5516
22,45,"pony","pony",0,5516
22,47,"rooster","rooster",0,5516
22,48,"sheep","sheep",0,5516
22,49,"squirrel","squirrel",0,5516
22,51,"tiger","tiger",0,5516
22,52,"turkey","turkey",0,5516
22,53,"turtle","turtle",0,5516
22,55,"zebra","zebra",0,5516
22,62,"helicopter","helicopter",0,5516
22,63,"motorcycle","motorcycle",0,5516
22,64,"sled","sled",0,5516
22,66,"tractor","tractor",0,5516
22,67,"train","train",1,5516
22,68,"tricycle","tricycle",0,5516
22,77,"crayon","crayon",1,5516
22,78,"doll","doll",1,5516
22,81,"pen","pen",0,5516
22,82,"pencil","pencil",0,5516
22,91,"beans","beans",0,5516
22,92,"bread","bread",1,5516
22,105,"corn","corn",0,5516
22,131,"peas","peas",0,5516
22,133,"pickle","pickle",0,5516
22,138,"potato","potato",0,5516
22,141,"pumpkin","pumpkin",0,5516
22,142,"raisin","raisin",0,5516
22,149,"strawberry","strawberry",0,5516
22,157,"belt","belt",0,5516
22,159,"boots","boots",1,5516
22,161,"coat","coat",1,5516
22,164,"gloves","gloves",0,5516
22,166,"jacket","jacket",0,5516
22,167,"jeans","jeans",0,5516
22,168,"mittens","mittens",0,5516
22,169,"necklace","necklace",0,5516
22,170,"pajamas","pajamas",0,5516
22,171,"pants","pants",1,5516
22,173,"shirt","shirt",1,5516
22,180,"sweater","sweater",1,5516
22,211,"basket","basket",0,5516
22,214,"bowl","bowl",0,5516
22,215,"box","box",1,5516
22,216,"broom","broom",0,5516
22,218,"bucket","bucket",0,5516
22,221,"clock","clock",0,5516
22,224,"dish","dish",0,5516
22,225,"fork","fork",1,5516
22,229,"hammer","hammer",0,5516
22,230,"jar","jar",0,5516
22,232,"knife","knife",0,5516
22,233,"lamp","lamp",0,5516
22,239,"napkin","napkin",0,5516
22,243,"pillow","pillow",1,5516
22,245,"plate","plate",0,5516
22,247,"radio","radio",0,5516
22,248,"scissors","scissors",0,5516
22,263,"bathtub","bathtub",1,5516
22,265,"bedroom","bedroom",0,5516
22,268,"closet","closet",0,5516
22,269,"couch","couch",0,5516
22,274,"garage","garage",0,5516
22,278,"oven","oven",0,5516
22,286,"sink","sink",0,5516
22,289,"stove","stove",0,5516
22,290,"table","table",0,5516
22,300,"hose","hose",0,5516
22,309,"shovel","shovel",0,5516
22,317,"stick","stick",0,5516
23,13,"alligator","alligator",0,17832
23,15,"ant","ant",0,17832
23,21,"butterfly","butterfly",1,17832
23,25,"deer","deer",0,17832
23,27,"donkey","donkey",0,17832
23,32,"giraffe","giraffe",0,17832
23,33,"goose","goose",0,17832
23,37,"lamb","lamb",0,17832
23,38,"lion","lion",1,17832
23,40,"moose","moose",0,17832
23,43,"penguin","penguin",0,17832
23,45,"pony","pony",0,17832
23,47,"rooster","rooster",0,17832
23,48,"sheep","sheep",1,17832
23,49,"squirrel","squirrel",0,17832
23,51,"tiger","tiger",1,17832
23,52,"turkey","turkey",0,17832
23,53,"turtle","turtle",1,17832
23,55,"zebra","zebra",0,17832
23,62,"helicopter","helicopter",0,17832
23,63,"motorcycle","motorcycle",0,17832
23,64,"sled","sled",0,17832
23,66,"tractor","tractor",0,17832
23,68,"tricycle","tricycle",0,17832
23,81,"pen","pen",1,17832
23,82,"pencil","pencil",0,17832
23,91,"beans","beans",0,17832
23,105,"corn","corn",0,17832
23,131,"peas","peas",0,17832
23,133,"pickle","pickle",0,17832
23,138,"potato","potato",0,17832
23,141,"pumpkin","pumpkin",0,17832
23,142,"raisin","raisin",0,17832
23,149,"strawberry","strawberry",1,17832
23,157,"belt","belt",0,17832
23,164,"gloves","gloves",0,17832
23,166,"jacket","jacket",1,17832
23,167,"jeans","jeans",0,17832
23,168,"mittens","mittens",0,17832
23,169,"necklace","necklace",0,17832
23,170,"pajamas","pajamas",1,17832
23,211,"basket","basket",0,17832
23,214,"bowl","bowl",1,17832
23,216,"broom","broom",1,17832
23,218,"bucket","bucket",0,17832
23,221,"clock","clock",1,17832
23,224,"dish","dish",0,17832
23,229,"hammer","hammer",0,17832
23,230,"jar","jar",0,17832
23,232,"knife","knife",0,17832
23,233,"lamp","lamp",0,17832
23,239,"napkin","napkin",0,17832
23,245,"plate","plate",1,17832
23,247,"radio","radio",0,17832
23,248,"scissors","scissors",0,17832
23,265,"bedroom","bedroom",0,17832
23,268,"closet","closet",0,17832
23,269,"couch","couch",0,17832
23,274,"garage","garage",0,17832
23,278,"oven","oven",0,17832
23,286,"sink","sink",0,17832
23,289,"stove","stove",0,17832
23,290,"table","table",1,17832
23,300,"hose","hose",0,17832
23,309,"shovel","shovel",0,17832
23,317,"stick","stick",0,17832
24,13,"alligator","alligator",0,31772
24,15,"ant","ant",0,31772
24,25,"deer","deer",0,31772
24,27,"donkey","donkey",0,31772
24,32,"giraffe","giraffe",1,31772
24,33,"goose","goose",0,31772
24,37,"lamb","lamb",0,31772
24,40,"moose","moose",0,31772
24,43,"penguin","penguin",0,31772
24,45,"pony","pony",0,31772
24,47,"rooster","rooster",0,31772
24,49,"squirrel","squirrel",0,31772
24,52,"turkey","turkey",0,31772
24,55,"zebra","zebra",1,31772
24,62,"helicopter","helicopter",0,31772
24,63,"motorcycle","motorcycle",0,31772
24,64,"sled","sled",0,31772
24,66,"tractor","tractor",0,31772
24,68,"tricycle","tricycle",0,31772
24,82,"pencil","pencil",0,31772
24,91,"beans","beans",1,31772
24,105,"corn","corn",1,31772
24,131,"peas","peas",1,31772
24,133,"pickle","pickle",0,31772
24,138,"potato","potato",0,31772
24,141,"pumpkin","pumpkin",0,31772
24,142,"raisin","raisin",1,31772
24,157,"belt","belt",0,31772
24,164,"gloves","gloves",0,31772
24,167,"jeans","jeans",0,31772
24,168,"mittens","mittens",0,31772
24,169,"necklace","necklace",0,31772
24,211,"basket","basket",0,31772
24,218,"bucket","bucket",0,31772
24,224,"dish","dish",0,31772
24,229,"hammer","hammer",0,31772
24,230,"jar","jar",0,31772
24,232,"knife","knife",0,31772
24,233,"lamp","lamp",0,31772
24,239,"napkin","napkin",1,31772
24,247,"radio","radio",0,31772
24,248,"scissors","scissors",0,31772
24,265,"bedroom","bedroom",0,31772
24,268,"closet","closet",0,31772
24,269,"couch","couch",1,31772
24,274,"garage","garage",0,31772
24,278,"oven","oven",0,31772
24,286,"sink","sink",0,31772
24,289,"stove","stove",0,31772
24,300,"hose","hose",0,31772
24,309,"shovel","shovel",0,31772
24,317,"stick","stick",1,31772
25,13,"alligator","alligator",1,41420
25,15,"ant","ant",1,41420
25,25,"deer","deer",0,41420
25,27,"donkey","donkey",0,41420
25,33,"goose","goose",0,41420
25,37,"lamb","lamb",0,41420
25,40,"moose","moose",0,41420
25,43,"penguin","penguin",0,41420
25,45,"pony","pony",0,41420
25,47,"rooster","rooster",0,41420
25,49,"squirrel","squirrel",1,41420
25,52,"turkey","turkey",0,41420
25,62,"helicopter","helicopter",1,41420
25,63,"motorcycle","motorcycle",1,41420
25,64,"sled","sled",0,41420
25,66,"tractor","tractor",1,41420
25,68,"tricycle","tricycle",0,41420
25,82,"pencil","pencil",1,41420
25,133,"pickle","pickle",0,41420
25,138,"potato","potato",1,41420
25,141,"pumpkin","pumpkin",0,41420
25,157,"belt","belt",0,41420
25,164,"gloves","gloves",0,41420
25,167,"jeans","jeans",0,41420
25,168,"mittens","mittens",0,41420
25,169,"necklace","necklace",0,41420
25,211,"basket","basket",1,41420
25,218,"bucket","bucket",0,41420
25,224,"dish","dish",0,41420
25,229,"hammer","hammer",0,41420
25,230,"jar","jar",0,41420
25,232,"knife","knife",1,41420
25,233,"lamp","lamp",0,41420
25,247,"radio","radio",0,41420
25,248,"scissors","scissors",1,41420
25,265,"bedroom","bedroom",1,41420
25,268,"closet","closet",0,41420
25,274,"garage","garage",0,41420
25,278,"oven","oven",0,41420
